"","exp_no","employee_no","date","amount"
"31062","E31062","Emp0741",2021-12-06,924.941401899848
"31063","E31063","Emp1299",2021-12-06,787.670271778052
"31064","E31064","Emp1339",2021-12-06,851.598418348031
"31065","E31065","Emp1267",2021-12-06,1262.00412679666
"31066","E31066","Emp1446",2021-12-06,741.019410955499
"31067","E31067","Emp0165",2021-12-06,1024.270160491
"31068","E31068","Emp0805",2021-12-06,653.33414324139
"31069","E31069","Emp0623",2021-12-06,439.408060202894
"31070","E31070","Emp0508",2021-12-06,1314.33689073931
"31071","E31071","Emp0819",2021-12-06,652.018321733039
"31072","E31072","Emp0269",2021-12-06,814.797433809007
"31073","E31073","Emp1333",2021-12-06,850.4755479454
"31074","E31074","Emp0152",2021-12-06,1020.9114745859
"31075","E31075","Emp0750",2021-12-06,562.105920025755
"31076","E31076","Emp0910",2021-12-06,381.913066008179
"31077","E31077","Emp1564",2021-12-06,955.722770990785
"31078","E31078","Emp0578",2021-12-06,574.78715661927
"31079","E31079","Emp0502",2021-12-06,950.041914170364
"31080","E31080","Emp1258",2021-12-06,999.536479746298
"31081","E31081","Emp0830",2021-12-06,636.632333623119
"31082","E31082","Emp1361",2021-12-06,880.166065709622
"31083","E31083","Emp1200",2021-12-06,812.523412090226
"31084","E31084","Emp0754",2021-12-06,902.948321566005
"31085","E31085","Emp0066",2021-12-06,927.254571077914
"31086","E31086","Emp1373",2021-12-06,470.386400328329
"31087","E31087","Emp1660",2021-12-06,793.008670340069
"31088","E31088","Emp0868",2021-12-06,1070.63100200703
"31089","E31089","Emp1343",2021-12-06,718.93139843993
"31090","E31090","Emp1664",2021-12-06,784.86602080036
"31091","E31091","Emp1040",2021-12-06,795.269580639984
"31092","E31092","Emp0789",2021-12-06,1026.69469744422
"31093","E31093","Emp1083",2021-12-06,869.188527788675
"31094","E31094","Emp0309",2021-12-06,712.219808307681
"31095","E31095","Emp0583",2021-12-06,945.601109504766
"31096","E31096","Emp1479",2021-12-06,1083.44842284219
"31097","E31097","Emp0536",2021-12-06,961.790308296121
"31098","E31098","Emp0618",2021-12-06,488.408452795846
"31099","E31099","Emp0370",2021-12-06,985.489752041026
"31100","E31100","Emp1609",2021-12-06,836.104001098239
"31101","E31101","Emp0287",2021-12-06,882.171741797991
"31102","E31102","Emp1007",2021-12-06,936.546853273678
"31103","E31103","Emp1331",2021-12-07,721.060498025884
"31104","E31104","Emp0269",2021-12-07,789.932880203343
"31105","E31105","Emp1615",2021-12-07,687.465479992205
"31106","E31106","Emp1570",2021-12-07,977.845182958882
"31107","E31107","Emp1035",2021-12-07,1156.63124228416
"31108","E31108","Emp1272",2021-12-07,787.421988684304
"31109","E31109","Emp1541",2021-12-07,979.715719507495
"31110","E31110","Emp1564",2021-12-07,918.28180772485
"31111","E31111","Emp0829",2021-12-07,929.935794168672
"31112","E31112","Emp1169",2021-12-07,982.002038792129
"31113","E31113","Emp0761",2021-12-07,990.985987007366
"31114","E31114","Emp1610",2021-12-07,533.735373716334
"31115","E31115","Emp1180",2021-12-07,782.856530945317
"31116","E31116","Emp0872",2021-12-07,1034.21515192351
"31117","E31117","Emp0875",2021-12-07,1120.83889897487
"31118","E31118","Emp1054",2021-12-07,933.540404691853
"31119","E31119","Emp0088",2021-12-07,941.290810543797
"31120","E31120","Emp1424",2021-12-07,528.506139261515
"31121","E31121","Emp1360",2021-12-07,1069.1570107253
"31122","E31122","Emp0022",2021-12-07,517.875169917218
"31123","E31123","Emp0622",2021-12-07,581.676882846818
"31124","E31124","Emp0347",2021-12-07,887.228606981889
"31125","E31125","Emp0422",2021-12-07,756.255647993975
"31126","E31126","Emp0944",2021-12-07,928.057638196107
"31127","E31127","Emp0707",2021-12-07,718.774057024192
"31128","E31128","Emp1275",2021-12-07,983.088043908741
"31129","E31129","Emp0865",2021-12-07,707.169051926628
"31130","E31130","Emp1580",2021-12-07,949.859124648406
"31131","E31131","Emp1058",2021-12-07,889.369838784791
"31132","E31132","Emp0331",2021-12-07,589.036195633909
"31133","E31133","Emp0249",2021-12-07,961.21054185619
"31134","E31134","Emp1358",2021-12-07,1181.08797101583
"31135","E31135","Emp0144",2021-12-07,978.20017364877
"31136","E31136","Emp0076",2021-12-07,1202.25070207004
"31137","E31137","Emp1210",2021-12-07,917.050557821061
"31138","E31138","Emp0433",2021-12-07,1008.33144809266
"31139","E31139","Emp1522",2021-12-07,981.400384816051
"31140","E31140","Emp0977",2021-12-07,674.625239131717
"31141","E31141","Emp0300",2021-12-07,270.557053132848
"31142","E31142","Emp0762",2021-12-07,449.528600963899
"31143","E31143","Emp1607",2021-12-07,1136.19939699015
"31144","E31144","Emp0412",2021-12-07,1007.03987839445
"31145","E31145","Emp1134",2021-12-07,559.640571419627
"31146","E31146","Emp1284",2021-12-07,980.011006595721
"31147","E31147","Emp0509",2021-12-07,863.187840530773
"31148","E31148","Emp0275",2021-12-07,970.446918952914
"31149","E31149","Emp0726",2021-12-07,1059.02968081386
"31150","E31150","Emp0534",2021-12-07,1269.60741794504
"31151","E31151","Emp0683",2021-12-07,936.798130146871
"31152","E31152","Emp0823",2021-12-07,916.804783932962
"31153","E31153","Emp0578",2021-12-07,1108.42576123337
"31154","E31154","Emp1339",2021-12-07,405.465369916567
"31155","E31155","Emp1307",2021-12-07,669.68533781674
"31156","E31156","Emp1577",2021-12-07,884.625099628557
"31157","E31157","Emp0102",2021-12-07,1201.29088837006
"31158","E31158","Emp1319",2021-12-07,588.816599882669
"31159","E31159","Emp1332",2021-12-07,1118.6624656508
"31160","E31160","Emp1529",2021-12-07,735.153377622269
"31161","E31161","Emp0737",2021-12-07,809.467051554741
"31162","E31162","Emp1058",2021-12-07,913.60266266834
"31163","E31163","Emp1066",2021-12-07,965.044085554407
"31164","E31164","Emp0021",2021-12-07,755.063766373087
"31165","E31165","Emp1548",2021-12-07,755.692889238857
"31166","E31166","Emp0530",2021-12-07,1326.24500953196
"31167","E31167","Emp0832",2021-12-07,825.495879176052
"31168","E31168","Emp0302",2021-12-07,750.096787606107
"31169","E31169","Emp0152",2021-12-07,820.232467501329
"31170","E31170","Emp0968",2021-12-07,863.9070573899
"31171","E31171","Emp0630",2021-12-07,1225.22099732976
"31172","E31172","Emp0705",2021-12-07,664.783562206351
"31173","E31173","Emp0988",2021-12-07,850.508715551208
"31174","E31174","Emp1648",2021-12-07,744.399068078416
"31175","E31175","Emp0568",2021-12-07,1477.36241182815
"31176","E31176","Emp0594",2021-12-07,906.749683585786
"31177","E31177","Emp0881",2021-12-07,1051.18107661505
"31178","E31178","Emp0249",2021-12-07,835.375645459872
"31179","E31179","Emp0812",2021-12-07,591.93517800608
"31180","E31180","Emp0707",2021-12-07,1108.56804098642
"31181","E31181","Emp0471",2021-12-07,1439.88067699227
"31182","E31182","Emp1054",2021-12-07,575.874708820511
"31183","E31183","Emp0882",2021-12-07,1298.86226023942
"31184","E31184","Emp0111",2021-12-07,854.373585786598
"31185","E31185","Emp1565",2021-12-07,1008.75719571872
"31186","E31186","Emp0132",2021-12-07,825.835984887583
"31187","E31187","Emp1445",2021-12-07,1047.34176980964
"31188","E31188","Emp0889",2021-12-07,850.639453445885
"31189","E31189","Emp0177",2021-12-07,853.347224127994
"31190","E31190","Emp1139",2021-12-07,761.589229070789
"31191","E31191","Emp0678",2021-12-07,485.842910205832
"31192","E31192","Emp0371",2021-12-07,904.495940732669
"31193","E31193","Emp0252",2021-12-07,812.334733072967
"31194","E31194","Emp1472",2021-12-07,578.932093536042
"31195","E31195","Emp1095",2021-12-08,866.840197603445
"31196","E31196","Emp0340",2021-12-08,1002.10856833687
"31197","E31197","Emp0291",2021-12-08,882.80633617535
"31198","E31198","Emp1064",2021-12-08,1079.34306362508
"31199","E31199","Emp1235",2021-12-08,1072.87063707429
"31200","E31200","Emp0934",2021-12-08,1129.86461168914
"31201","E31201","Emp1649",2021-12-08,860.475512737797
"31202","E31202","Emp0428",2021-12-08,1269.56352513279
"31203","E31203","Emp0381",2021-12-08,824.435884738299
"31204","E31204","Emp0364",2021-12-08,517.84321199011
"31205","E31205","Emp1393",2021-12-08,948.50962762341
"31206","E31206","Emp0818",2021-12-08,1028.18615433095
"31207","E31207","Emp0418",2021-12-08,682.039116243803
"31208","E31208","Emp1245",2021-12-08,751.378782781637
"31209","E31209","Emp0938",2021-12-08,530.179199638297
"31210","E31210","Emp0360",2021-12-08,914.675087938468
"31211","E31211","Emp0257",2021-12-08,1056.20724333553
"31212","E31212","Emp1387",2021-12-08,862.123276530146
"31213","E31213","Emp0594",2021-12-08,449.889920539478
"31214","E31214","Emp0656",2021-12-08,874.424110929547
"31215","E31215","Emp1352",2021-12-08,1090.29062853773
"31216","E31216","Emp0650",2021-12-08,748.798540967775
"31217","E31217","Emp0298",2021-12-08,408.814650954834
"31218","E31218","Emp1391",2021-12-08,957.877110925632
"31219","E31219","Emp0959",2021-12-08,812.195370555612
"31220","E31220","Emp0357",2021-12-08,948.950664022054
"31221","E31221","Emp0142",2021-12-08,698.447526008958
"31222","E31222","Emp1365",2021-12-08,1035.31014338801
"31223","E31223","Emp0234",2021-12-08,1145.00210440201
"31224","E31224","Emp1448",2021-12-08,1256.70616448533
"31225","E31225","Emp1122",2021-12-08,1311.54773133335
"31226","E31226","Emp0398",2021-12-08,874.368609689781
"31227","E31227","Emp1358",2021-12-08,803.838277873591
"31228","E31228","Emp1305",2021-12-08,957.000134989428
"31229","E31229","Emp0511",2021-12-08,842.101797930927
"31230","E31230","Emp1308",2021-12-08,953.574857317932
"31231","E31231","Emp0208",2021-12-08,816.580826619838
"31232","E31232","Emp0188",2021-12-08,848.547171619936
"31233","E31233","Emp1320",2021-12-08,872.728847530705
"31234","E31234","Emp0209",2021-12-08,767.989568007459
"31235","E31235","Emp0664",2021-12-08,1118.44006720798
"31236","E31236","Emp0096",2021-12-08,1002.51664995087
"31237","E31237","Emp0483",2021-12-08,930.788929669082
"31238","E31238","Emp0976",2021-12-08,1013.3559485665
"31239","E31239","Emp0153",2021-12-08,547.863048275279
"31240","E31240","Emp1400",2021-12-08,775.929657565406
"31241","E31241","Emp0688",2021-12-08,429.958600675245
"31242","E31242","Emp0180",2021-12-08,711.395101971691
"31243","E31243","Emp1417",2021-12-08,731.891005650709
"31244","E31244","Emp1097",2021-12-08,842.38405058021
"31245","E31245","Emp0216",2021-12-08,844.046158240706
"31246","E31246","Emp1092",2021-12-08,954.44198119786
"31247","E31247","Emp0505",2021-12-08,1032.41410807868
"31248","E31248","Emp0485",2021-12-08,671.4722534124
"31249","E31249","Emp1384",2021-12-08,914.538971275421
"31250","E31250","Emp1081",2021-12-08,823.723598500547
"31251","E31251","Emp1358",2021-12-08,859.397181194073
"31252","E31252","Emp1300",2021-12-08,740.552058991602
"31253","E31253","Emp1408",2021-12-08,678.270300532537
"31254","E31254","Emp1360",2021-12-08,638.669170148418
"31255","E31255","Emp1225",2021-12-08,857.594304434015
"31256","E31256","Emp1399",2021-12-08,775.530712972662
"31257","E31257","Emp0601",2021-12-08,1122.04322999924
"31258","E31258","Emp0247",2021-12-08,1176.10884824859
"31259","E31259","Emp0833",2021-12-08,673.958653497409
"31260","E31260","Emp1473",2021-12-08,948.631436949511
"31261","E31261","Emp0840",2021-12-08,533.003808793448
"31262","E31262","Emp1090",2021-12-08,951.576718776388
"31263","E31263","Emp0722",2021-12-08,1074.37656781247
"31264","E31264","Emp1515",2021-12-08,748.898182792919
"31265","E31265","Emp0347",2021-12-08,1203.41742836002
"31266","E31266","Emp0116",2021-12-08,1021.85501786982
"31267","E31267","Emp1451",2021-12-08,996.77377854345
"31268","E31268","Emp0681",2021-12-08,809.913365886642
"31269","E31269","Emp1164",2021-12-08,1115.12176052194
"31270","E31270","Emp1615",2021-12-08,652.832156248707
"31271","E31271","Emp0504",2021-12-08,875.808652901581
"31272","E31272","Emp0506",2021-12-08,1079.24759442954
"31273","E31273","Emp0329",2021-12-08,974.810015729151
"31274","E31274","Emp1345",2021-12-08,852.325304497725
"31275","E31275","Emp1465",2021-12-08,816.525298183961
"31276","E31276","Emp0440",2021-12-08,607.621713104554
"31277","E31277","Emp1324",2021-12-08,676.335493308696
"31278","E31278","Emp1516",2021-12-08,1000.25194250815
"31279","E31279","Emp1407",2021-12-08,832.164279456553
"31280","E31280","Emp0605",2021-12-08,364.825826339303
"31281","E31281","Emp0530",2021-12-08,892.478702166442
"31282","E31282","Emp0504",2021-12-08,1167.72058573425
"31283","E31283","Emp1432",2021-12-08,950.248672186384
"31284","E31284","Emp1576",2021-12-08,922.136856310359
"31285","E31285","Emp1635",2021-12-08,1213.57222600458
"31286","E31286","Emp0193",2021-12-08,1050.94852882892
"31287","E31287","Emp0150",2021-12-08,677.368656094788
"31288","E31288","Emp0534",2021-12-08,642.562541713571
"31289","E31289","Emp0512",2021-12-08,618.794610142561
"31290","E31290","Emp0740",2021-12-08,735.314592406719
"31291","E31291","Emp1412",2021-12-09,886.02587712775
"31292","E31292","Emp1158",2021-12-09,827.946801611953
"31293","E31293","Emp0097",2021-12-09,703.39879220058
"31294","E31294","Emp1666",2021-12-09,676.918150502027
"31295","E31295","Emp0503",2021-12-09,952.714466528832
"31296","E31296","Emp0348",2021-12-09,521.223496236741
"31297","E31297","Emp0585",2021-12-09,1009.76128169557
"31298","E31298","Emp0936",2021-12-09,735.337522040441
"31299","E31299","Emp1399",2021-12-09,744.934208472872
"31300","E31300","Emp0377",2021-12-09,813.061991598901
"31301","E31301","Emp1273",2021-12-09,824.40587756664
"31302","E31302","Emp1308",2021-12-09,1206.85851654217
"31303","E31303","Emp1280",2021-12-09,939.513166868919
"31304","E31304","Emp0165",2021-12-09,893.679952900418
"31305","E31305","Emp1296",2021-12-09,700.715867453365
"31306","E31306","Emp1455",2021-12-09,1100.46419759948
"31307","E31307","Emp1607",2021-12-09,1022.69309595595
"31308","E31308","Emp1133",2021-12-09,942.091489212832
"31309","E31309","Emp1541",2021-12-09,1015.85489464483
"31310","E31310","Emp1218",2021-12-09,719.940037725188
"31311","E31311","Emp0096",2021-12-09,974.35505218869
"31312","E31312","Emp0854",2021-12-09,1117.26678470492
"31313","E31313","Emp1059",2021-12-09,970.352058447053
"31314","E31314","Emp0772",2021-12-09,901.833817363431
"31315","E31315","Emp1115",2021-12-09,670.82583191539
"31316","E31316","Emp1024",2021-12-09,622.216333268822
"31317","E31317","Emp0358",2021-12-09,1148.65613924132
"31318","E31318","Emp1050",2021-12-09,754.638649092087
"31319","E31319","Emp1642",2021-12-09,989.771194451102
"31320","E31320","Emp1018",2021-12-09,671.567251558832
"31321","E31321","Emp0751",2021-12-09,628.865420645834
"31322","E31322","Emp0662",2021-12-09,914.643215683241
"31323","E31323","Emp0226",2021-12-09,751.590220664262
"31324","E31324","Emp0472",2021-12-09,888.047436610686
"31325","E31325","Emp0246",2021-12-09,1052.30159441176
"31326","E31326","Emp1187",2021-12-09,954.785619414587
"31327","E31327","Emp0755",2021-12-09,743.101454909654
"31328","E31328","Emp0448",2021-12-09,1265.55424025054
"31329","E31329","Emp0866",2021-12-09,935.069664513598
"31330","E31330","Emp1628",2021-12-09,463.031806578614
"31331","E31331","Emp1424",2021-12-09,958.599402867191
"31332","E31332","Emp0649",2021-12-09,1192.17678973017
"31333","E31333","Emp0454",2021-12-09,682.485079380471
"31334","E31334","Emp0252",2021-12-09,704.49699059856
"31335","E31335","Emp0333",2021-12-09,965.571430566203
"31336","E31336","Emp0746",2021-12-09,967.729179960455
"31337","E31337","Emp0017",2021-12-09,1020.96585702214
"31338","E31338","Emp0974",2021-12-09,1059.20803244646
"31339","E31339","Emp1089",2021-12-09,754.662987174039
"31340","E31340","Emp0255",2021-12-09,1056.5150264509
"31341","E31341","Emp1632",2021-12-09,1329.0959721647
"31342","E31342","Emp0054",2021-12-09,814.885441264106
"31343","E31343","Emp1438",2021-12-09,944.26955157279
"31344","E31344","Emp1448",2021-12-09,1260.27844926592
"31345","E31345","Emp1093",2021-12-09,1019.74469360608
"31346","E31346","Emp0778",2021-12-09,1144.61332412703
"31347","E31347","Emp1519",2021-12-09,1057.04458595009
"31348","E31348","Emp1177",2021-12-09,693.731110590857
"31349","E31349","Emp0539",2021-12-09,874.706021988208
"31350","E31350","Emp0415",2021-12-09,808.509752781191
"31351","E31351","Emp1202",2021-12-09,863.305327610902
"31352","E31352","Emp1359",2021-12-09,718.604098463066
"31353","E31353","Emp1341",2021-12-09,1124.01929384097
"31354","E31354","Emp0921",2021-12-09,791.748923671124
"31355","E31355","Emp0910",2021-12-09,1061.57533672124
"31356","E31356","Emp1629",2021-12-09,1037.75444837476
"31357","E31357","Emp0667",2021-12-09,812.536033332381
"31358","E31358","Emp0605",2021-12-09,620.85058294766
"31359","E31359","Emp1193",2021-12-09,1291.4129410682
"31360","E31360","Emp1220",2021-12-09,782.276099135977
"31361","E31361","Emp1085",2021-12-09,964.302727528516
"31362","E31362","Emp0268",2021-12-09,801.529169718464
"31363","E31363","Emp0553",2021-12-09,1114.16168593319
"31364","E31364","Emp1157",2021-12-09,1300.60860586159
"31365","E31365","Emp1101",2021-12-09,1033.15655170908
"31366","E31366","Emp0150",2021-12-09,1044.43033365437
"31367","E31367","Emp0387",2021-12-09,897.382173934133
"31368","E31368","Emp0110",2021-12-09,806.567643695781
"31369","E31369","Emp1543",2021-12-09,721.493259847026
"31370","E31370","Emp0100",2021-12-09,850.164260905176
"31371","E31371","Emp0976",2021-12-09,1008.41311160858
"31372","E31372","Emp0145",2021-12-09,986.797560064104
"31373","E31373","Emp0650",2021-12-09,618.958574378393
"31374","E31374","Emp0021",2021-12-09,1012.64895948925
"31375","E31375","Emp0593",2021-12-09,886.878539747212
"31376","E31376","Emp0158",2021-12-09,835.001993321582
"31377","E31377","Emp1572",2021-12-09,578.50421312742
"31378","E31378","Emp1392",2021-12-09,1154.05033356429
"31379","E31379","Emp0754",2021-12-09,755.698014067055
"31380","E31380","Emp0068",2021-12-09,1185.26785786331
"31381","E31381","Emp0249",2021-12-09,909.40256755698
"31382","E31382","Emp0743",2021-12-09,792.503875289455
"31383","E31383","Emp0130",2021-12-09,858.142791107454
"31384","E31384","Emp1024",2021-12-09,1132.248832771
"31385","E31385","Emp0361",2021-12-09,919.403727918232
"31386","E31386","Emp0193",2021-12-09,1076.28928076891
"31387","E31387","Emp1214",2021-12-09,907.113721328965
"31388","E31388","Emp0756",2021-12-09,1178.71767496092
"31389","E31389","Emp0390",2021-12-09,1116.75330529456
"31390","E31390","Emp0749",2021-12-09,698.806769509306
"31391","E31391","Emp0141",2021-12-10,1363.48913517659
"31392","E31392","Emp0458",2021-12-10,1056.48477537122
"31393","E31393","Emp0806",2021-12-10,955.756380810126
"31394","E31394","Emp0074",2021-12-10,1001.76192415335
"31395","E31395","Emp0238",2021-12-10,890.551196976314
"31396","E31396","Emp1327",2021-12-10,788.317130493863
"31397","E31397","Emp0045",2021-12-10,1085.39194378331
"31398","E31398","Emp0513",2021-12-10,894.885616460906
"31399","E31399","Emp1610",2021-12-10,624.283135151154
"31400","E31400","Emp1423",2021-12-10,681.890468998619
"31401","E31401","Emp1459",2021-12-10,996.424339870841
"31402","E31402","Emp0386",2021-12-10,933.085776553411
"31403","E31403","Emp1437",2021-12-10,824.248895015046
"31404","E31404","Emp0219",2021-12-10,1008.37021966544
"31405","E31405","Emp0072",2021-12-10,1038.66531459795
"31406","E31406","Emp0031",2021-12-10,929.381798125306
"31407","E31407","Emp1274",2021-12-10,736.477310500416
"31408","E31408","Emp0351",2021-12-10,855.762436933913
"31409","E31409","Emp0308",2021-12-10,764.867065471851
"31410","E31410","Emp0738",2021-12-10,826.202483710681
"31411","E31411","Emp1567",2021-12-10,954.997338267462
"31412","E31412","Emp0071",2021-12-10,630.540243190969
"31413","E31413","Emp0177",2021-12-10,1205.71230137525
"31414","E31414","Emp1403",2021-12-10,458.871940369714
"31415","E31415","Emp1212",2021-12-10,852.586384892434
"31416","E31416","Emp0342",2021-12-10,1007.56904215638
"31417","E31417","Emp1075",2021-12-10,601.980415972913
"31418","E31418","Emp0405",2021-12-10,893.284859953938
"31419","E31419","Emp1455",2021-12-10,418.368494764479
"31420","E31420","Emp0599",2021-12-10,1365.3212757573
"31421","E31421","Emp0505",2021-12-10,895.534462355149
"31422","E31422","Emp0054",2021-12-10,846.026344275494
"31423","E31423","Emp0297",2021-12-10,1093.1119907792
"31424","E31424","Emp0452",2021-12-10,508.47341387243
"31425","E31425","Emp0300",2021-12-10,1280.41971118446
"31426","E31426","Emp1293",2021-12-10,1085.50344613855
"31427","E31427","Emp0621",2021-12-10,1162.20544841957
"31428","E31428","Emp1285",2021-12-10,1384.5802413938
"31429","E31429","Emp0492",2021-12-10,538.563562282013
"31430","E31430","Emp0266",2021-12-10,1122.97541571201
"31431","E31431","Emp0981",2021-12-10,536.258908118052
"31432","E31432","Emp1547",2021-12-10,1163.11302926616
"31433","E31433","Emp1308",2021-12-10,1017.46917265574
"31434","E31434","Emp0456",2021-12-10,689.726881038413
"31435","E31435","Emp0884",2021-12-10,1134.44926973485
"31436","E31436","Emp0299",2021-12-10,1067.31405918565
"31437","E31437","Emp0221",2021-12-10,1094.15379629119
"31438","E31438","Emp1462",2021-12-10,610.305174113078
"31439","E31439","Emp0046",2021-12-10,952.481727243594
"31440","E31440","Emp0583",2021-12-10,573.34576065497
"31441","E31441","Emp0171",2021-12-10,793.581344948135
"31442","E31442","Emp1604",2021-12-10,860.971996123248
"31443","E31443","Emp0324",2021-12-10,547.523776241677
"31444","E31444","Emp1130",2021-12-10,1170.29792523168
"31445","E31445","Emp1182",2021-12-10,980.035019978896
"31446","E31446","Emp0675",2021-12-10,1025.01002672798
"31447","E31447","Emp1456",2021-12-10,611.783858242916
"31448","E31448","Emp0258",2021-12-10,1024.2395952512
"31449","E31449","Emp1150",2021-12-10,1099.54714442875
"31450","E31450","Emp1104",2021-12-10,1000.37347875596
"31451","E31451","Emp0068",2021-12-10,1234.57494257617
"31452","E31452","Emp1101",2021-12-10,841.576384637607
"31453","E31453","Emp1454",2021-12-10,831.81044825905
"31454","E31454","Emp0515",2021-12-10,1012.82484409969
"31455","E31455","Emp1543",2021-12-10,464.456216543752
"31456","E31456","Emp1473",2021-12-10,936.701519066947
"31457","E31457","Emp1255",2021-12-10,1194.57042830337
"31458","E31458","Emp0379",2021-12-10,632.958274905369
"31459","E31459","Emp0738",2021-12-10,823.566600689246
"31460","E31460","Emp0654",2021-12-10,1234.54606915355
"31461","E31461","Emp1179",2021-12-10,548.874827555263
"31462","E31462","Emp0708",2021-12-10,1013.59763028625
"31463","E31463","Emp0125",2021-12-10,1049.01094611561
"31464","E31464","Emp0494",2021-12-10,998.529630903475
"31465","E31465","Emp0245",2021-12-10,652.607062117994
"31466","E31466","Emp0593",2021-12-10,755.648667904104
"31467","E31467","Emp1253",2021-12-10,774.652745524432
"31468","E31468","Emp0677",2021-12-10,797.564847436675
"31469","E31469","Emp0155",2021-12-10,673.452226193737
"31470","E31470","Emp1655",2021-12-10,619.775604876293
"31471","E31471","Emp1343",2021-12-10,958.146519962766
"31472","E31472","Emp1393",2021-12-10,1260.78002009307
"31473","E31473","Emp0024",2021-12-10,837.945492700157
"31474","E31474","Emp1660",2021-12-10,706.847181933461
"31475","E31475","Emp0840",2021-12-10,1336.21569276987
"31476","E31476","Emp0428",2021-12-10,920.988366371662
"31477","E31477","Emp1389",2021-12-11,712.883412257711
"31478","E31478","Emp0711",2021-12-11,1227.5986467995
"31479","E31479","Emp0359",2021-12-11,879.749810177653
"31480","E31480","Emp1559",2021-12-11,697.032167153531
"31481","E31481","Emp1384",2021-12-11,1040.25932305506
"31482","E31482","Emp1595",2021-12-11,888.783204087844
"31483","E31483","Emp1517",2021-12-11,675.262101674353
"31484","E31484","Emp0893",2021-12-11,1223.29063782522
"31485","E31485","Emp0931",2021-12-11,949.120127047725
"31486","E31486","Emp1028",2021-12-11,632.838989568438
"31487","E31487","Emp0903",2021-12-11,1072.35042264854
"31488","E31488","Emp0182",2021-12-11,927.911135743195
"31489","E31489","Emp0521",2021-12-11,999.539885622219
"31490","E31490","Emp0117",2021-12-11,765.937963141928
"31491","E31491","Emp0407",2021-12-11,1029.23794955585
"31492","E31492","Emp1591",2021-12-11,1153.3116008339
"31493","E31493","Emp0880",2021-12-11,1076.26796144669
"31494","E31494","Emp1108",2021-12-11,616.278231121484
"31495","E31495","Emp1073",2021-12-11,1009.62053268753
"31496","E31496","Emp0319",2021-12-11,1139.84319252669
"31497","E31497","Emp1272",2021-12-11,759.863630296657
"31498","E31498","Emp0732",2021-12-11,1178.43627861286
"31499","E31499","Emp0949",2021-12-11,808.383571180582
"31500","E31500","Emp1173",2021-12-11,956.894012405471
"31501","E31501","Emp0398",2021-12-11,1145.0864801934
"31502","E31502","Emp1123",2021-12-11,881.137722105154
"31503","E31503","Emp1599",2021-12-11,1057.60103230557
"31504","E31504","Emp1311",2021-12-11,791.716282771036
"31505","E31505","Emp0119",2021-12-11,345.103876583936
"31506","E31506","Emp1289",2021-12-11,1166.90811627087
"31507","E31507","Emp1256",2021-12-11,1327.52688880533
"31508","E31508","Emp0518",2021-12-11,635.312996780752
"31509","E31509","Emp0995",2021-12-11,666.995087143432
"31510","E31510","Emp1449",2021-12-11,537.477176641487
"31511","E31511","Emp1346",2021-12-11,836.901691400155
"31512","E31512","Emp0226",2021-12-11,1135.59056424109
"31513","E31513","Emp1628",2021-12-11,871.854762311413
"31514","E31514","Emp0404",2021-12-11,1110.91671704301
"31515","E31515","Emp0162",2021-12-11,467.042814665873
"31516","E31516","Emp1272",2021-12-11,975.189710704122
"31517","E31517","Emp1585",2021-12-11,830.14811097987
"31518","E31518","Emp1200",2021-12-11,638.325580150589
"31519","E31519","Emp1238",2021-12-11,948.618841576458
"31520","E31520","Emp1115",2021-12-11,818.187844724859
"31521","E31521","Emp0632",2021-12-11,877.134287475324
"31522","E31522","Emp1235",2021-12-11,920.075504553973
"31523","E31523","Emp1638",2021-12-11,679.594728727229
"31524","E31524","Emp0872",2021-12-11,767.643067002052
"31525","E31525","Emp1138",2021-12-11,349.89683076857
"31526","E31526","Emp1035",2021-12-11,729.586767802077
"31527","E31527","Emp1374",2021-12-11,1070.36685572248
"31528","E31528","Emp1517",2021-12-11,963.520074532024
"31529","E31529","Emp1548",2021-12-11,667.991182159506
"31530","E31530","Emp0269",2021-12-11,830.866187925341
"31531","E31531","Emp1289",2021-12-11,1122.89946545631
"31532","E31532","Emp0394",2021-12-11,915.151531895524
"31533","E31533","Emp0312",2021-12-11,653.95566126753
"31534","E31534","Emp0419",2021-12-11,454.734971978579
"31535","E31535","Emp0047",2021-12-11,1160.02287384384
"31536","E31536","Emp0507",2021-12-11,906.035657280563
"31537","E31537","Emp0146",2021-12-11,889.145262321074
"31538","E31538","Emp0147",2021-12-11,1100.2745598764
"31539","E31539","Emp0163",2021-12-11,903.005174821076
"31540","E31540","Emp1065",2021-12-11,1015.91100964784
"31541","E31541","Emp1166",2021-12-11,1129.80816505603
"31542","E31542","Emp0780",2021-12-11,1091.62880122586
"31543","E31543","Emp0745",2021-12-11,359.183076710175
"31544","E31544","Emp0352",2021-12-11,1241.14293343552
"31545","E31545","Emp1504",2021-12-11,835.547818457067
"31546","E31546","Emp1497",2021-12-11,1142.66754778439
"31547","E31547","Emp0467",2021-12-11,1018.95912476763
"31548","E31548","Emp0277",2021-12-11,856.80221295735
"31549","E31549","Emp0333",2021-12-11,926.468824608498
"31550","E31550","Emp0394",2021-12-11,666.132464380187
"31551","E31551","Emp0128",2021-12-12,912.382535597461
"31552","E31552","Emp0996",2021-12-12,894.430142371929
"31553","E31553","Emp0310",2021-12-12,1011.11254828048
"31554","E31554","Emp0330",2021-12-12,897.887621240513
"31555","E31555","Emp0172",2021-12-12,862.121131629075
